ID,TARGET
2,0.035947356
5,0.02000573
6,0.001775831
7,0.0064362483
9,0.00041982558
11,0.21390897
12,0.00024774965
15,0.10495194
16,0.0044205016
17,0.04115857
19,0.018043797
21,0.0007401504
22,0.0028219526
24,0.0028428826
27,0.014793634
28,0.0070775375
30,0.02085206
33,0.0008095897
35,0.018648025
37,0.0024775644
38,0.00735755
40,0.11419323
41,0.03142359
44,0.0011867752
46,0.0064020674
47,0.00024118542
48,0.0029340282
50,0.0068771075
52,0.22839235
53,0.0059339292
55,0.015996277
57,0.003734416
58,0.001335233
59,0.0061870413
62,0.0061727734
63,0.004638078
64,0.012952561
65,0.025680674
67,0.008168741
69,0.047940027
70,0.00042206887
71,0.10456645
72,0.009070064
73,0.00028810278
76,0.0011491566
78,0.0032696212
79,0.0036374952
81,0.0061063133
85,0.00794252
86,0.0008095897
89,0.011896555
94,0.09498225
96,0.0009300608
97,0.0010335274
98,0.0019388794
99,0.011249912
100,0.0903194
103,0.06540524
104,0.014380193
108,0.00064475636
110,0.0012034127
112,0.051968902
114,0.061931025
116,0.0007822963
117,0.009140723
119,0.0065488005
120,0.0020163273
121,0.0027844077
123,0.0059130164
124,0.028351968
126,0.002025233
128,0.007622938
129,0.08089559
133,0.035903797
138,0.007267263
147,0.011039466
149,0.02309012
158,0.0029340282
160,0.0016718666
164,0.09849155
167,0.02371399
168,0.016438514
174,0.00961856
181,0.000907919
185,0.022952253
187,0.001863958
189,0.007928053
190,0.048422772
194,0.0054215644
197,0.027172074
198,0.010002945
201,0.022753805
205,0.023244923
208,0.03276676
211,0.008491544
216,0.017689707
219,0.07099957
223,0.0013347078
224,0.22294593
226,0.004813609
229,0.008219961
230,0.0121912155
237,0.015012084
238,0.019086897
240,0.0068467017
243,0.0016088156
245,0.26643544
246,0.23271668
247,0.006091673
248,0.0017751736
249,0.0008095897
250,0.22380878
251,0.0020180466
255,0.15000398
256,0.05367538
257,0.07196898
260,0.10390667
261,0.0026382944
263,0.31463587
264,0.2358553
267,0.0021082798
268,0.024654236
272,0.0066852854
274,0.003116906
275,0.0041530854
277,0.43358642
278,0.34916097
280,0.0003239012
281,0.007426355
282,0.1378688
283,0.0029415076
284,0.003109267
286,0.009845226
290,0.0016220263
291,0.015889054
293,0.024517424
295,0.008948424
297,0.0020943685
298,0.18066715
300,6.053099e-05
304,0.0005814953
305,5.1825788e-05
308,0.0017265921
309,0.002941018
310,0.00067616435
312,0.025824282
313,0.11193233
315,0.001865979
317,0.017029969
318,0.035004612
321,0.0014400595
323,0.010150562
325,0.00057026214
326,0.004023185
327,0.0014947519
328,0.0014670045
329,0.044170577
330,0.0043089744
331,0.003540822
334,0.00077062467
335,0.00465479
336,0.015127227
337,0.0020210855
338,0.03410005
339,0.0050272043
341,0.02798212
343,0.0004387991
346,0.010632162
348,0.0024476561
350,0.05642171
351,0.00096006744
352,0.0062250285
357,0.031009711
358,0.004638078
360,0.021062246
361,0.0055304156
364,0.025538737
365,0.015743004
366,0.05028165
367,0.0018130791
368,0.004122357
370,0.0017088344
372,0.0005707072
376,0.002050401
377,0.0053676656
379,0.005439298
380,0.008802722
381,0.07312328
385,0.018648393
386,0.019989543
389,0.011383009
391,0.033431627
392,0.003517811
393,0.00577323
395,0.010762751
396,0.0038544738
397,0.0026461543
398,0.0012489222
399,0.0009205486
400,0.0032416636
401,0.0011544587
403,0.00052674714
405,0.02191557
406,0.014129313
409,0.008620441
411,0.0042384444
413,0.0014960128
418,0.00045540405
419,0.003410553
422,0.0062250285
