ID,TARGET
2,0.03419707398071825
5,0.02359201683516075
6,0.004566227146152731
7,0.012527652256954045
9,0.0019491303008613524
11,0.21058843238164043
12,0.005531138118103165
15,0.20400832764964957
16,0.031237738789959044
17,0.07074381228892265
19,0.009626583076093443
21,0.005083416771654219
22,0.009670093130401812
24,0.012000077142081475
27,0.02274082661846101
28,0.005210651378660934
30,0.15815448932802453
33,0.002135878762607653
35,0.010163641380321902
37,0.008743113823672453
38,0.013768834076446095
40,0.11341758965045223
41,0.04472630870673258
44,0.008283134562993594
46,0.048366772077056974
47,0.001643906215160396
48,0.0023683355965034257
50,0.005949231435530809
52,0.15253085940953873
53,0.0100800666824169
55,0.03793162465475093
57,0.004991699992841925
58,0.010451375886747622
59,0.013185522736750874
62,0.01872894085747213
63,0.00761784043357179
64,0.011319411868537303
65,0.03161708110060459
67,0.009560256524465136
69,0.033799596481809926
70,0.0015376490198192065
71,0.013523751321926413
72,0.010093672371949842
73,0.0011979929907119135
76,0.0038344610573682715
78,0.005835607881231498
79,0.00983905128318468
81,0.012276748434445376
85,0.014929300041256638
86,0.002135878762607653
89,0.020281796206368594
94,0.11359375765142504
96,0.003236121540919485
97,0.007622409035087572
98,0.005371288250976185
99,0.019559744762977185
100,0.11974443498026509
103,0.09917397101279608
104,0.007194541203114148
108,0.007880230742619567
110,0.005006244812403969
112,0.048235326581752835
114,0.06774213328773565
116,0.005576857722652367
117,0.009595852899007051
119,0.03596028203939633
120,0.0016428703939711901
121,0.011523839257445542
123,0.007159246279329267
124,0.029385156557682684
126,0.0028786332830123065
128,0.015267320504461444
129,0.06137129994403553
133,0.030737235377047586
138,0.022686544132848784
147,0.02701984740798006
149,0.04720934117182736
158,0.0023683355965034257
160,0.004557084339859146
164,0.06469627865432853
167,0.06559006787620672
168,0.04071417719306988
174,0.0020640024995385534
181,0.007803036458265152
185,0.021814516058393116
187,0.01496305242675885
189,0.020116194627864382
190,0.09780988239056874
194,0.0080479705042461
197,0.005376562577750995
198,0.02453812670695559
201,0.03651456360096553
205,0.006737737524532083
208,0.04873060781868427
211,0.016742110282722805
216,0.008253335224017852
219,0.037426051223816766
223,0.0038107179102732217
224,0.17380783569426747
226,0.017725440250564602
229,0.01888789616858909
230,0.017114211359660927
237,0.027412393955308704
238,0.019760744048155518
240,0.01668161994360428
243,0.007345391557394436
245,0.12874616313703433
246,0.2895870760534207
247,0.02178016237353172
248,0.007417277749060826
249,0.002135878762607653
250,0.4112243335123611
251,0.0030147283090360987
255,0.1277691660926697
256,0.03435580463347734
257,0.034226747706761
260,0.10991716544069871
261,0.007376830767959997
263,0.2747430295916248
264,0.19717525183909537
267,0.009483821166554383
268,0.010362011299091931
272,0.005691424185335155
274,0.00530543710552248
275,0.013385282213437736
277,0.34693934662397247
278,0.28594029438175167
280,0.001464654869241924
281,0.025036182280870154
282,0.07495856793732018
