ID,TARGET
2,0.03136890913545936
5,0.04738409767915458
6,0.004797551672376223
7,0.010803473012790343
9,0.001996510573398299
11,0.2294140578031918
12,0.046578029051599974
15,0.18193273566238233
16,0.03699532448301797
17,0.05188270123250157
19,0.023616966584256577
21,0.004477885967637481
22,0.012815275386903087
24,0.00920599294412209
27,0.004640204456909026
28,0.0035503021368550056
30,0.08464797496757706
33,0.003099484046740033
35,0.01743969049236758
37,0.01577769640404923
38,0.013967444951691528
40,0.1980364659070128
41,0.040864442925443334
44,0.005452591307412221
46,0.04133084258914605
47,0.013616773862201248
48,0.003652677778158554
50,0.008743732859798403
52,0.17220849243920666
53,0.008516906232487909
55,0.022772823539030783
57,0.01051445050041053
58,0.009056114651634693
59,0.01161351132027615
62,0.012678043337214935
63,0.007151359376120277
64,0.015674951052740155
65,0.030193782294607757
67,0.007396917847013364
69,0.029898890558793027
70,0.00310994413396424
71,0.025873290472309136
72,0.02038394330523713
73,0.0024908873096909615
76,0.00500584642321441
78,0.009181517802140425
79,0.012718511628077439
81,0.01572979297308429
85,0.01431295888122858
86,0.003099484046740033
89,0.012292300852885314
94,0.11675223034828525
96,0.00378670116070808
97,0.019682811872346977
98,0.003287566570009876
99,0.021576267978792845
100,0.12876630964711622
103,0.10329556742995182
104,0.011512335254700258
108,0.00919198489971621
110,0.009499978587795655
112,0.07095444503698302
114,0.06511508810255645
116,0.008566486465640717
117,0.004819499524500636
119,0.019886408344349064
120,0.0037339293863948696
121,0.0056080939360658895
123,0.023329573437418722
124,0.03183779736291625
126,0.002871107843146803
128,0.008801137850475583
129,0.05934057696292941
133,0.08220256869453077
138,0.016067581028880073
147,0.018458685111455656
149,0.027898674024384198
158,0.003652677778158554
160,0.0045193684610202334
164,0.07654446922167432
167,0.030832948785951313
168,0.0474085064985812
174,0.009390555331818665
181,0.016793547120809913
185,0.01928011683274907
187,0.04744944176332417
189,0.008397835523813572
190,0.03971524798138483
194,0.009908860212805817
197,0.022320386033869825
198,0.015216047686408414
201,0.05566905801761892
205,0.011078326761345837
208,0.05148593784829965
211,0.012320100816158355
216,0.031855735517134255
219,0.09336485072493352
223,0.009290862110089412
224,0.14019839024802316
226,0.012366123717620926
229,0.011198180694661811
230,0.02229606647382803
237,0.01832382002565336
238,0.019435096351113484
240,0.06758679059487692
243,0.00515975319804958
245,0.1680258454443559
246,0.28848985971842095
247,0.04063855484719597
248,0.0177517037813258
249,0.003099484046740033
250,0.2544625181119432
251,0.0030615499924029304
255,0.06729764963566606
256,0.024701959372444078
257,0.07190701035018637
260,0.11507288768964617
261,0.012692453446057107
263,0.23009900903226357
264,0.18861378133240922
267,0.009520100621331067
268,0.015468977439340195
272,0.018099914277154343
274,0.008571220190870763
275,0.00623534268598958
277,0.2989474088280368
278,0.2930697405417302
280,0.002675591608700836
281,0.0216642004597069
282,0.07575668290854148
283,0.006028094348069221
284,0.019775267344314975
286,0.01820631145853594
290,0.010114864960849523
291,0.030156585331352837
293,0.05536688360540757
295,0.08056862401396095
297,0.004390021370063454
298,0.09050211223432116
300,0.002356696934710446
304,0.0038707003413857247
305,0.0016654442329504884
308,0.0028579868607890523
309,0.005731768434848364
310,0.014428043149862275
312,0.03395219325729425
313,0.15273140583711953
315,0.004768608512499776
317,0.030182234239225388
318,0.02525796265400156
321,0.010092098623637103
323,0.025843529064855448
325,0.004869984776044302
326,0.01161351132027615
327,0.03043220540902138
328,0.006388894153338629
329,0.013780927650856856
330,0.012693792798495942
331,0.03523673890044538
334,0.04007329631303068
335,0.012982987337368544
336,0.03427242198970205
337,0.0021944176577696124
338,0.06733491725358567
339,0.012366123717620926
341,0.08075921790324964
343,0.006777674476622653
346,0.009603534666510262
348,0.003287566570009876
350,0.08035534200541719
351,0.00526468071981972
352,0.017566629250806296
357,0.05707998629699077
358,0.007151359376120277
360,0.014685852991511683
361,0.019326791335561398
364,0.015007255100497408
365,0.0354802197649043
366,0.02052837534340463
367,0.01523312988679275
368,0.03375027308061812
370,0.0037439970089790573
372,0.0025145242622537315
376,0.0036604339560109287
377,0.010431917334354996
379,0.15906847432997842
380,0.011600521150647193
381,0.038040440026308305
385,0.012443227148277282
386,0.012823392617352483
389,0.02534352802387266
391,0.07327113508301156
392,0.006813857601778209
393,0.009692669431218534
395,0.022506510511909845
396,0.008817019547497942
397,0.008987638842132207
398,0.018094732075551102
399,0.020822926412619392
400,0.008985103194250216
401,0.010668076729967436
403,0.0037400102605969344
405,0.03236355355423708
406,0.01683266629960834
409,0.008516906232487909
411,0.009053603970272701
413,0.016611273690575676
418,0.001053095251741073
419,0.006897248944526997
422,0.017566629250806296
424,0.27755908469075335
425,0.015174087727427645
427,0.00378670116070808
430,0.0021500339523297216
431,0.012366123717620926
434,0.010692311458980804
435,0.014542734783826646
437,0.04968365423746988
438,0.0015812105369240443
439,0.14143582471833263
442,0.007151359376120277
446,0.01589503479385508
450,0.07966948716074433
451,0.010080509140247428
452,0.020644899659782112
454,0.0026945541963072075
455,0.0009759680987775518
463,0.012073519032984044
464,0.009429935277667535
465,0.0022218909579092764
467,0.13258933703839762
468,0.024187923529468483
470,0.017111405653594116
472,0.15554764589520387
473,0.01587155888196804
475,0.0035872918241886638
476,0.0042807291562224105
479,0.01513538519353659
481,0.0020742739566081687
483,0.03036549049490582
484,0.023974034295398548
486,0.02906358483740027
487,0.0023453139095164
491,0.01361663111593756
494,0.004466956705032278
495,0.010216442282701601
497,0.05422449288489542
498,0.005632250568733716
499,0.010485561957715803
503,0.020239658676351118
504,0.019472388553890562
505,0.01635333723356881
506,0.0015548556267608352
507,0.021153157429069605
508,0.09000545506890899
509,0.025019990987512765
510,0.0027095921958188106
511,0.014487606795805831
512,0.03386614463964707
516,0.007401345564455137
518,0.01865283441012556
519,0.01664847876090104
520,0.0036400410385915224
521,0.0036938161293108202
522,0.0018142196914901739
524,0.09320805509635244
525,0.01197751584798521
526,0.005502513537984595
528,0.013694153316997785
529,0.024698096354158837
531,0.05117376790162296
532,0.39798024779221286
534,0.032382860430484724
536,0.02417547480661138
539,0.11469181676299307
540,0.010077556728367972
